timestamp,heart_rate_bpm,steps,sleeping,spo2_pct,calories_burned,is_anomaly,rule_tachycardia,rule_bradycardia,rule_low_spo2,rule_sleep_steps,rule_sleep_hr,rule_anomaly,prophet_anomaly,dbscan_anomaly,anomaly_score,final_anomaly,severity
2024-01-05 13:30:00,89.8,46.0,0.0,98.2,5.45,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 13:35:00,96.0,39.0,0.0,97.5,6.87,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 13:40:00,96.5,51.0,0.0,96.6,6.82,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 13:45:00,89.4,52.0,0.0,97.3,6.62,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 13:50:00,78.6,43.0,0.0,98.3,6.2,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 13:55:00,70.8,45.0,0.0,96.7,6.62,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 14:00:00,102.0,61.0,0.0,96.8,7.84,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 14:05:00,158.6,54.0,0.0,97.0,5.35,1.0,1,0,0,0,0,1,0,0,1,1,low
2024-01-05 14:10:00,93.6,41.0,0.0,97.5,6.66,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 14:15:00,89.0,47.0,0.0,97.5,6.43,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 14:20:00,102.0,49.0,0.0,96.9,7.3,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 14:25:00,82.8,51.0,0.0,96.9,6.7,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 14:30:00,86.7,52.0,0.0,97.6,6.11,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 14:35:00,75.4,61.0,0.0,97.1,6.3,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 14:40:00,53.2,49.0,0.0,97.6,4.35,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 14:45:00,98.9,58.0,0.0,97.7,6.68,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 14:50:00,74.9,33.0,0.0,97.2,5.45,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 14:55:00,92.4,56.0,0.0,97.0,6.8,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 15:00:00,114.5,45.0,0.0,97.0,7.53,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 15:05:00,41.9,58.0,0.0,97.1,6.47,1.0,0,1,0,0,0,1,0,0,1,1,low
2024-01-05 15:10:00,98.7,56.0,0.0,97.3,6.82,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 15:15:00,80.6,56.0,0.0,97.2,5.93,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 15:20:00,77.4,46.0,0.0,98.0,5.17,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 15:25:00,86.9,43.0,0.0,97.8,6.32,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 15:30:00,107.8,58.0,0.0,97.6,7.0,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 15:35:00,82.2,50.0,0.0,97.9,5.71,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 15:40:00,148.5,48.0,0.0,98.0,6.55,1.0,1,0,0,0,0,1,0,0,1,1,low
2024-01-05 15:45:00,84.2,53.0,0.0,97.2,5.94,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 15:50:00,95.0,44.0,0.0,97.4,6.69,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 15:55:00,86.4,53.0,0.0,97.1,7.4,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 16:00:00,99.4,61.0,0.0,96.9,7.7,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 16:05:00,73.6,48.0,0.0,98.0,5.9,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 16:10:00,91.45,53.0,0.0,97.7,6.55,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 16:15:00,109.3,45.0,0.0,98.4,6.14,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 16:20:00,87.2,45.0,0.0,97.8,5.82,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 16:25:00,95.3,64.0,0.0,97.7,6.85,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 16:30:00,89.7,28.0,0.0,98.4,6.47,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 16:35:00,102.5,48.0,0.0,97.2,6.67,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 16:40:00,87.5,42.0,0.0,90.7,5.18,1.0,0,0,1,0,0,1,0,0,1,1,low
2024-01-05 16:45:00,86.3,52.0,0.0,94.0,5.9,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 16:50:00,83.4,37.0,0.0,97.3,5.34,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 16:55:00,81.8,44.0,0.0,97.9,6.35,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 17:00:00,80.2,208.0,0.0,97.7,13.06,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 17:05:00,78.2,182.0,0.0,97.7,11.69,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 17:10:00,94.6,198.0,0.0,97.2,12.52,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 17:15:00,99.5,171.0,0.0,98.0,11.91,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 17:20:00,72.9,187.0,0.0,97.8,10.54,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 17:25:00,101.4,211.0,0.0,97.6,13.12,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 17:30:00,92.8,185.0,0.0,97.3,12.5,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 17:35:00,82.0,205.0,0.0,97.3,12.94,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 17:40:00,78.6,209.0,0.0,96.8,12.16,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 17:45:00,88.0,199.0,0.0,97.5,12.62,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 17:50:00,68.8,191.0,0.0,97.2,11.37,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 17:55:00,108.7,171.0,0.0,96.5,11.96,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 18:00:00,86.5,191.0,0.0,96.7,12.41,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 18:05:00,87.2,227.0,0.0,97.0,13.03,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 18:10:00,76.6,191.0,0.0,96.6,11.32,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 18:15:00,86.2,198.0,0.0,98.1,11.39,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 18:20:00,86.9,188.0,0.0,97.1,11.82,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 18:25:00,88.9,199.0,0.0,98.1,12.55,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 18:30:00,98.5,193.0,0.0,97.6,13.46,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 18:35:00,81.4,236.0,0.0,97.4,14.18,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 18:40:00,89.3,202.0,0.0,97.8,11.99,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 18:45:00,86.8,195.0,0.0,98.6,12.68,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 18:50:00,82.8,218.0,0.0,97.8,13.48,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 18:55:00,81.95,217.0,0.0,97.5,13.88,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 19:00:00,81.1,147.0,0.0,97.7,9.05,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 19:05:00,95.1,148.0,0.0,97.6,9.61,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 19:10:00,150.9,137.0,0.0,97.5,9.94,1.0,1,0,0,0,0,1,0,0,1,1,low
2024-01-05 19:15:00,77.6,151.0,0.0,96.9,10.51,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 19:20:00,97.7,163.0,0.0,97.2,12.26,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 19:25:00,90.2,162.0,0.0,97.5,11.31,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 19:30:00,90.4,176.0,0.0,97.4,11.35,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 19:35:00,89.5,157.0,0.0,97.4,10.55,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 19:40:00,85.2,136.0,0.0,97.8,10.62,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 19:45:00,85.9,164.0,0.0,97.7,11.03,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 19:50:00,84.8,152.0,0.0,97.7,10.09,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 19:55:00,78.6,151.0,0.0,97.4,10.48,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 20:00:00,100.7,137.0,0.0,97.0,10.49,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 20:05:00,87.0,142.0,0.0,97.2,9.69,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 20:10:00,95.7,154.0,0.0,96.7,11.03,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 20:15:00,88.1,178.0,0.0,96.8,11.7,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 20:20:00,78.7,149.0,0.0,97.2,10.0,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 20:25:00,77.8,137.0,0.0,96.9,9.29,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 20:30:00,89.6,158.0,0.0,97.2,11.21,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 20:35:00,90.0,130.0,0.0,97.4,9.85,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 20:40:00,80.2,127.0,0.0,97.6,9.31,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 20:45:00,76.5,154.0,0.0,97.8,9.62,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 20:50:00,85.9,158.0,0.0,97.8,10.54,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 20:55:00,103.6,151.0,0.0,98.0,11.06,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 21:00:00,99.0,146.5,0.0,97.8,11.56,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 21:05:00,90.45,142.0,0.0,98.2,9.71,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 21:10:00,81.9,128.0,0.0,98.0,9.78,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 21:15:00,76.4,152.0,0.0,97.2,10.33,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 21:20:00,84.4,156.0,0.0,97.6,10.48,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 21:25:00,81.9,147.0,0.0,98.0,10.09,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 21:30:00,97.1,132.0,0.0,97.2,10.13,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 21:35:00,88.6,140.0,0.0,97.6,9.87,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 21:40:00,96.3,144.0,0.0,98.1,10.11,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 21:45:00,73.8,139.0,0.0,97.0,9.17,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 21:50:00,78.6,156.0,0.0,98.1,10.42,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 21:55:00,82.8,137.0,0.0,97.0,9.03,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 22:00:00,63.3,88.0,0.0,97.4,7.17,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 22:05:00,57.2,74.0,0.0,89.6,5.31,1.0,0,0,1,0,0,1,0,0,1,1,low
2024-01-05 22:10:00,52.4,66.0,0.0,98.1,5.46,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 22:15:00,60.8,96.0,0.0,98.6,5.9,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 22:20:00,57.9,67.0,0.0,98.6,6.08,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 22:25:00,60.3,79.0,0.0,96.6,6.22,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 22:30:00,59.1,91.0,0.0,96.5,5.99,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 22:35:00,57.65,58.0,0.0,97.3,5.76,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 22:40:00,56.2,80.0,0.0,97.2,6.34,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 22:45:00,52.3,77.0,0.0,97.1,5.03,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 22:50:00,62.7,79.0,0.0,97.7,5.74,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 22:55:00,57.2,39.5,0.0,97.6,6.65,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 23:00:00,59.8,0.0,1.0,96.7,3.31,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 23:05:00,51.5,0.0,1.0,97.1,2.77,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 23:10:00,52.8,0.0,1.0,98.2,1.8,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 23:15:00,57.4,0.0,1.0,97.6,2.6,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 23:20:00,60.8,0.0,1.0,97.3,3.39,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 23:25:00,54.6,0.0,1.0,97.9,2.39,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 23:30:00,48.8,0.0,1.0,97.7,2.37,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 23:35:00,50.3,0.0,1.0,97.0,2.91,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 23:40:00,55.0,0.0,1.0,97.9,3.45,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 23:45:00,59.7,0.0,1.0,97.6,2.93,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 23:50:00,57.9,0.0,1.0,96.9,3.18,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-05 23:55:00,55.9,0.0,1.0,96.7,2.22,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 00:00:00,59.3,0.0,1.0,96.5,2.49,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 00:05:00,58.9,0.0,1.0,97.4,2.93,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 00:10:00,61.4,0.0,1.0,97.4,2.86,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 00:15:00,59.5,0.0,1.0,97.4,2.91,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 00:20:00,55.2,0.0,1.0,97.7,2.75,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 00:25:00,61.1,0.0,1.0,98.8,2.06,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 00:30:00,55.0,0.0,1.0,96.7,2.51,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 00:35:00,56.1,0.0,1.0,97.6,3.13,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 00:40:00,48.5,0.0,1.0,96.8,2.38,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 00:45:00,57.1,0.0,1.0,97.7,2.85,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 00:50:00,59.7,0.0,1.0,97.7,3.26,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 00:55:00,57.1,0.0,1.0,97.1,3.52,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 01:00:00,53.3,0.0,1.0,97.3,2.5,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 01:05:00,64.6,0.0,1.0,96.7,2.08,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 01:10:00,60.5,0.0,1.0,97.5,2.99,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 01:15:00,69.7,0.0,1.0,98.4,3.06,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 01:20:00,53.8,0.0,1.0,97.7,2.57,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 01:25:00,54.7,0.0,1.0,97.1,3.14,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 01:30:00,61.1,0.0,1.0,96.4,3.1,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 01:35:00,57.7,0.0,1.0,97.0,2.29,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 01:40:00,55.0,0.0,1.0,97.9,2.82,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 01:45:00,56.0,0.0,1.0,97.5,2.83,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 01:50:00,50.1,0.0,1.0,98.6,2.66,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 01:55:00,64.0,0.0,1.0,98.1,3.38,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 02:00:00,58.0,0.0,1.0,98.5,4.02,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 02:05:00,67.3,0.0,1.0,97.9,3.35,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 02:10:00,66.6,0.0,1.0,98.2,3.28,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 02:15:00,63.4,0.0,1.0,96.8,2.88,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 02:20:00,60.5,0.0,1.0,97.3,2.94,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 02:25:00,51.3,0.0,1.0,98.0,2.43,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 02:30:00,58.9,0.0,1.0,97.6,3.68,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 02:35:00,56.2,0.0,1.0,98.2,3.11,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 02:40:00,55.4,0.0,1.0,97.1,3.21,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 02:45:00,60.6,0.0,1.0,97.0,2.73,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 02:50:00,55.1,0.0,1.0,97.4,3.0,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 02:55:00,58.8,0.0,1.0,97.1,2.48,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 03:00:00,54.2,0.0,1.0,97.8,2.48,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 03:05:00,61.3,0.0,1.0,97.9,2.86,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 03:10:00,59.3,0.0,1.0,97.2,2.59,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 03:15:00,61.4,0.0,1.0,97.55,2.66,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 03:20:00,51.4,0.0,1.0,97.9,2.31,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 03:25:00,55.2,0.0,1.0,97.5,2.33,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 03:30:00,60.2,0.0,1.0,96.8,3.24,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 03:35:00,57.9,0.0,1.0,97.8,3.57,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 03:40:00,52.7,0.0,1.0,97.1,3.07,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 03:45:00,51.7,0.0,1.0,97.9,3.04,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 03:50:00,61.2,0.0,1.0,97.6,3.78,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 03:55:00,53.9,393.0,1.0,97.0,2.82,1.0,0,0,0,1,0,1,0,0,1,1,low
2024-01-06 04:00:00,58.0,0.0,1.0,96.9,2.54,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 04:05:00,55.3,0.0,1.0,97.5,3.66,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 04:10:00,47.3,0.0,1.0,97.1,2.63,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 04:15:00,61.5,0.0,1.0,97.6,2.91,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 04:20:00,49.0,0.0,1.0,97.5,2.41,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 04:25:00,53.05,0.0,1.0,96.3,3.37,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 04:30:00,57.1,0.0,1.0,98.0,2.08,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 04:35:00,60.3,0.0,1.0,97.8,3.5,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 04:40:00,61.9,0.0,1.0,97.4,3.71,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 04:45:00,56.4,0.0,1.0,97.1,3.56,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 04:50:00,65.7,0.0,1.0,97.3,3.18,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 04:55:00,63.6,0.0,1.0,97.9,2.87,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 05:00:00,60.4,0.0,1.0,98.3,3.06,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 05:05:00,57.9,0.0,1.0,98.1,3.26,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 05:10:00,58.6,0.0,1.0,97.3,3.13,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 05:15:00,61.3,0.0,1.0,97.1,3.2,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 05:20:00,60.4,0.0,1.0,96.9,2.06,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 05:25:00,56.7,0.0,1.0,97.6,3.19,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 05:30:00,54.9,0.0,1.0,97.4,2.47,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 05:35:00,62.8,0.0,1.0,96.3,2.89,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 05:40:00,53.0,0.0,1.0,97.1,2.99,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 05:45:00,52.6,0.0,1.0,97.5,3.39,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 05:50:00,59.4,0.0,1.0,96.9,2.87,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 05:55:00,56.0,0.0,1.0,97.3,2.14,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 06:00:00,84.2,80.0,0.0,97.4,7.31,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 06:05:00,91.2,95.0,0.0,97.5,8.18,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 06:10:00,78.4,88.0,0.0,97.7,7.62,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 06:15:00,80.8,76.0,0.0,96.8,7.06,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 06:20:00,78.5,87.0,0.0,96.7,7.92,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 06:25:00,81.5,64.0,0.0,97.0,6.36,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 06:30:00,89.6,82.0,0.0,97.0,7.66,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 06:35:00,79.2,79.0,0.0,97.8,7.69,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 06:40:00,80.1,75.5,0.0,97.0,8.36,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 06:45:00,73.0,72.0,0.0,97.6,7.37,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 06:50:00,85.5,77.0,0.0,97.5,7.47,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 06:55:00,80.5,86.0,0.0,97.8,8.02,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 07:00:00,84.2,180.0,0.0,97.2,10.77,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 07:05:00,72.6,195.0,0.0,96.8,12.2,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 07:10:00,78.7,191.0,0.0,97.1,10.96,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 07:15:00,75.8,171.0,0.0,96.9,9.6,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 07:20:00,85.1,206.0,0.0,96.0,12.16,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 07:25:00,133.7,184.0,0.0,98.0,11.81,1.0,1,0,0,0,0,1,0,0,1,1,low
2024-01-06 07:30:00,80.9,174.0,0.0,97.2,10.06,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 07:35:00,86.3,219.0,0.0,97.2,12.69,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 07:40:00,80.3,194.0,0.0,97.3,11.23,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 07:45:00,75.6,172.0,0.0,97.5,10.98,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 07:50:00,84.6,214.0,0.0,97.7,12.32,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 07:55:00,77.6,180.0,0.0,98.0,10.89,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 08:00:00,134.3,201.0,0.0,97.6,12.67,1.0,1,0,0,0,0,1,0,0,1,1,low
2024-01-06 08:05:00,74.5,205.66666666666663,0.0,97.8,11.6,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 08:10:00,90.0,210.33333333333331,0.0,97.3,11.28,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 08:15:00,80.4,215.0,0.0,98.1,12.46,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 08:20:00,80.5,215.0,0.0,97.1,12.84,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 08:25:00,79.2,209.0,0.0,96.5,11.31,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 08:30:00,88.7,203.0,0.0,97.5,13.19,0.0,0,0,0,0,0,0,0,0,0,0,normal
2024-01-06 08:35:00,135.4,218.0,0.0,97.6,13.0,1.0,1,0,0,0,0,1,0,0,1,1,low
2024-01-06 08:40:00,83.9,209.0,0.0,97.8,12.21,0.0,0,0,0,0,0,0,0,0,0,0,normal
